aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Label,
-0.99,-0.02,0.05,12.82,1.16,-0.24,-21,35,-21,4,
-0.99,-0.03,0.06,15.01,4.21,-0.49,-19,32,-25,4,
-0.99,-0.02,0.06,9.89,1.77,-1.16,-19,34,-21,4,
-0.99,-0.03,0.07,8.24,0.85,-0.67,-19,32,-20,4,
-0.99,-0.02,0.07,5.37,0.31,-0.24,-19,35,-22,4,
-0.99,-0.02,0.07,6.47,1.28,-0.92,-16,32,-16,4,
-0.99,-0.03,0.08,9.4,2.2,-0.55,-17,34,-18,4,
-0.99,-0.02,0.07,4.58,-0.73,0.06,-18,34,-22,4,
-0.99,-0.02,0.07,5.37,0.73,0,-17,32,-20,4,
-0.99,-0.02,0.07,5.98,-0.12,-0.73,-17,34,-17,4,
-0.99,-0.03,0.07,8,-1.28,-0.85,-18,33,-17,4,
-0.99,-0.02,0.07,8.36,1.65,-1.22,-18,33,-15,4,
-0.99,-0.02,0.08,2.87,0,0.18,-17,34,-17,4,
-0.99,-0.02,0.09,10.19,1.83,-0.73,-13,35,-17,4,
-0.99,-0.03,0.08,9.83,1.71,-0.31,-17,33,-15,4,
-0.99,-0.02,0.08,2.93,0.18,-1.04,-15,32,-13,4,
-0.99,-0.02,0.09,0.73,0,-0.61,-14,33,-21,4,
-0.99,-0.02,0.08,-3.17,0.49,-1.04,-15,31,-17,4,
-0.99,-0.02,0.08,-0.37,-0.61,-0.18,-14,31,-18,4,
-0.99,-0.02,0.08,0.49,-0.49,0.31,-12,32,-15,4,
-0.99,-0.02,0.09,-7.32,0.79,0.49,-15,32,-17,4,
-0.99,-0.02,0.08,-1.34,0.37,-0.85,-15,33,-16,4,
-0.99,-0.02,0.07,-4.76,-0.98,0.12,-15,32,-18,4,
-0.99,-0.03,0.06,-13.55,-1.95,0.79,-15,32,-12,4,
-0.99,-0.02,0.07,-11.66,-0.55,0.73,-17,32,-20,4,
-0.99,-0.02,0.07,-15.01,-1.46,0.67,-17,31,-17,4,
-0.99,-0.02,0.08,-14.53,-2.26,0.06,-15,34,-21,4,
-0.99,-0.02,0.06,-13.49,-1.95,-0.85,-21,32,-17,4,
-0.99,-0.01,0.05,-20.75,-1.34,2.44,-18,32,-19,4,
-0.99,-0.02,0.07,-8.42,0.18,2.44,-18,32,-23,4,
-0.99,-0.03,0.03,-8.67,-2.08,-1.4,-21,32,-18,4,
-0.99,-0.02,0.07,-21.73,0.37,1.4,-19,34,-22,4,
-0.99,-0.01,0.02,-16.66,-3.78,0,-21,34,-24,4,
-0.99,-0.02,0.03,-18.74,-2.81,-1.71,-21,36,-25,4,
-0.99,-0.01,0.02,-19.29,1.77,0.79,-22,34,-25,4,
-0.99,-0.01,0.02,-25.57,3.23,1.59,-25,34,-27,4,
-0.99,-0.02,0.01,-27.95,-3.85,-0.37,-23,34,-27,4,
-0.99,-0.02,0.02,-27.95,1.4,0.55,-27,35,-26,4,
-0.99,-0.02,0.03,-29.11,4.82,0.79,-28,34,-26,4,
-0.99,-0.02,0.03,-19.84,-2.87,0.37,-32,34,-28,4,
-0.99,-0.02,0.03,-23.62,0.73,0.31,-30,35,-30,4,
-0.99,-0.02,0.03,-18.92,2.32,1.46,-30,36,-26,4,
-0.99,-0.01,0.01,-36.32,10.19,0.37,-32,37,-27,4,
-0.99,-0.02,0.05,-19.96,7.39,0.92,-34,37,-27,4,
-1,-0.02,0.07,-24.17,6.41,-0.92,-37,35,-28,4,
-0.99,-0.01,0.07,-17.03,4.27,0.31,-39,36,-31,4,
-0.99,0,0.06,-16.85,1.83,-0.61,-37,38,-29,4,
-0.99,-0.01,0.09,-12.33,-2.5,-0.67,-39,37,-27,4,
-0.99,0,0.06,-23.62,-3.48,-0.67,-40,38,-32,4,
-0.99,0,0.05,-12.82,-1.1,1.04,-40,37,-28,4,
-0.99,0,0.07,-7.51,0.67,0.31,-43,39,-29,4,
-0.99,0.01,0.06,1.59,8.18,-0.98,-42,38,-28,4,
-0.99,0,0.07,-9.46,-4.21,-1.28,-42,41,-29,4,
-0.99,-0.01,0.1,-10.8,1.59,0.12,-42,39,-28,4,
-0.99,0.01,0.08,-4.21,5.19,1.65,-43,38,-28,4,
-0.99,0,0.09,-7.45,-0.79,2.69,-46,39,-30,4,
-0.99,-0.01,0.07,-8.3,-4.7,2.08,-46,39,-26,4,
-0.99,0,0.05,-14.04,-8.06,1.04,-45,38,-29,4,
-0.99,-0.01,0.06,-5.19,2.62,1.28,-46,40,-27,4,
-0.99,-0.01,0.06,0.85,2.32,0.12,-45,38,-26,4,
-0.99,-0.01,0.07,-2.08,2.81,-0.24,-45,39,-26,4,
-0.99,-0.01,0.08,-1.16,-0.92,-0.06,-43,39,-27,4,
-0.99,-0.02,0.09,3.6,4.03,-0.24,-47,39,-31,4,
-0.99,-0.01,0.08,-0.73,-6.16,-2.26,-46,39,-25,4,
-0.99,-0.01,0.09,7.14,6.84,-0.37,-43,42,-29,4,
-0.99,-0.01,0.09,-4.33,-1.46,0.06,-44,42,-31,4,
-0.99,-0.01,0.1,-0.55,-0.98,-0.85,-44,39,-33,4,
-0.99,-0.01,0.08,-10.31,-4.76,0.37,-44,40,-30,4,
-0.99,-0.01,0.08,-6.59,0.31,1.28,-47,41,-26,4,
-0.99,-0.01,0.08,-0.98,0.55,-1.65,-48,40,-27,4,
-0.99,-0.01,0.1,-1.89,0.43,-3.11,-45,41,-28,4,
-0.99,0,0.08,2.26,1.28,-2.2,-44,41,-25,4,
-0.99,0,0.09,2.2,5.49,0.55,-45,41,-29,4,
-0.99,0,0.09,-7.14,-4.58,-5.13,-48,42,-27,4,
-0.99,0.02,0.07,-1.83,-21.48,-4.33,-45,40,-31,4,
-0.99,0.01,0.06,7.63,16.11,1.04,-45,39,-29,4,
-0.99,0.01,0.08,-14.47,-11.29,1.83,-47,41,-27,4,
-0.99,0,0.06,4.52,0.43,2.5,-47,39,-25,4,
-0.99,-0.01,0.08,2.2,0.49,4.52,-47,42,-26,4,
-0.99,-0.01,0.06,-2.32,3.3,0.85,-48,40,-27,4,
-0.99,-0.01,0.04,-1.95,-1.1,-2.26,-48,40,-28,4,
-0.99,0,0.06,-2.69,-1.59,-3.66,-49,38,-28,4,
-0.99,-0.01,0.06,-4.52,-0.73,3.78,-48,38,-28,4,
-0.99,-0.01,0.06,0.73,0.43,0.55,-45,39,-24,4,
-0.99,-0.01,0.06,2.32,3.23,-0.31,-48,40,-26,4,
-0.99,-0.01,0.08,3.91,-2.56,0.12,-47,40,-27,4,
-0.99,-0.02,0.06,5.8,2.01,0.49,-48,40,-26,4,
-0.99,-0.01,0.07,13.12,12.33,2.38,-46,38,-28,4,
-0.99,-0.03,0.11,3.72,4.46,1.1,-47,40,-27,4,
-0.99,-0.03,0.09,2.99,-8.61,-1.34,-46,39,-26,4,
-0.99,-0.02,0.07,5.31,0.92,-1.59,-44,39,-29,4,
-0.99,-0.01,0.07,10.5,6.47,-1.1,-46,42,-26,4,
-0.99,-0.02,0.11,13.55,3.23,-1.1,-44,39,-25,4,
-0.99,-0.02,0.1,11.41,3.42,-0.43,-42,41,-26,4,
-0.99,-0.02,0.09,15.81,0.18,-4.33,-46,38,-27,4,
-1,-0.01,0.08,18.86,-1.28,-2.38,-42,40,-25,4,
-0.98,-0.02,0.13,19.41,4.52,-1.95,-40,41,-27,4,
-0.98,-0.03,0.14,20.69,1.89,-3.17,-40,42,-27,4,
-0.98,-0.02,0.13,34.61,0.98,-6.1,-37,41,-26,4,
-0.98,-0.02,0.14,35.16,0.12,-6.29,-36,41,-31,4,
-0.98,-0.02,0.14,28.56,0,-5.07,-32,41,-23,4,
-0.98,-0.02,0.14,27.47,0.73,-3.97,-32,41,-25,4,
-0.98,-0.02,0.15,13.18,3.48,-3.48,-29,38,-24,4,
-0.98,-0.01,0.14,11.17,-9.16,-3.48,-30,39,-26,4,
-0.99,-0.02,0.11,26.61,-7.93,-4.7,-27,38,-26,4,
-0.98,-0.02,0.15,10.5,5,-1.1,-29,40,-24,4,
-0.98,-0.01,0.12,-12.21,-20.14,1.89,-26,37,-28,4,
-0.99,-0.02,0.1,0.73,5.68,0.98,-29,39,-26,4,
-0.99,-0.01,0.07,9.16,1.71,-2.38,-27,36,-33,4,
-0.99,0,0.11,16.72,5.43,-0.61,-26,38,-28,4,
-0.99,-0.02,0.11,16.42,-15.99,0.37,-27,36,-27,4,
-0.99,-0.02,0.08,26.67,2.5,-3.3,-26,36,-31,4,
-0.99,-0.01,0.09,38.94,5.49,-6.9,-24,36,-26,4,
-0.98,-0.01,0.12,30.94,3.72,-4.15,-22,38,-24,4,
-0.99,-0.02,0.11,39.25,2.01,-4.33,-20,34,-20,4,
-0.99,-0.02,0.11,50.78,2.44,-5.49,-19,34,-21,4,
-0.99,-0.01,0.11,3.23,-2.01,-1.16,-17,32,-21,4,
-0.99,-0.01,0.11,25.76,-3.66,-2.2,-15,32,-18,4,
-0.99,-0.01,0.11,40.47,-0.67,-3.23,-16,31,-24,4,
-0.99,-0.01,0.09,45.96,0.31,-5.49,-14,32,-14,4,
-0.98,-0.03,0.14,47.79,2.14,-2.69,-10,31,-13,4,
-0.99,-0.02,0.08,46.26,-5.68,-6.77,-10,25,-10,4,
-0.99,-0.02,0.1,37.35,-0.37,-5.07,-8,29,-8,4,
-0.99,-0.02,0.09,25.94,-1.95,-0.49,-5,24,-9,4,
-0.99,-0.02,0.09,12.21,1.16,-0.85,-4,25,-5,4,
-0.99,-0.03,0.09,9.95,-0.73,0.49,-5,25,-6,4,
-0.99,-0.03,0.09,-11.47,1.53,1.46,-5,22,-9,4,
-0.99,-0.02,0.1,-4.46,0.98,0.67,-4,22,-7,4,
-0.99,-0.02,0.1,-17.46,6.71,0.37,-5,24,-8,4,
-0.99,-0.02,0.11,-14.16,4.94,0.55,-6,22,-7,4,
-0.98,-0.02,0.12,-22.28,1.89,1.53,-5,24,-9,4,
-0.98,-0.02,0.12,-49.87,4.64,5.55,-5,25,-10,4,
-0.98,-0.02,0.12,-43.09,0.85,6.59,-6,25,-15,4,
-0.99,-0.02,0.11,-57.8,-7.63,7.69,-11,28,-17,4,
-0.99,-0.02,0.08,-44.25,-5.68,4.39,-11,31,-22,4,
-0.99,-0.01,0.09,-41.38,-3.36,4.39,-13,29,-23,4,
-0.99,-0.02,0.09,-46.51,-5.68,2.99,-18,31,-23,4,
-0.99,-0.01,0.06,-41.56,-0.06,3.66,-19,33,-27,4,
-0.99,-0.03,0.07,-27.59,-0.79,1.83,-22,30,-24,4,
-0.99,-0.02,0.08,-18.62,-3.91,1.83,-21,31,-28,4,
-0.99,-0.02,0.07,-22.03,-4.09,1.4,-22,33,-30,4,
-0.99,-0.03,0.06,-43.95,-6.35,2.56,-25,31,-28,4,
-0.99,-0.02,0.03,-41.99,-6.47,3.3,-26,33,-31,4,
-0.99,-0.02,0.03,-46.63,-5.31,0.12,-29,29,-33,4,
-0.99,-0.02,0.03,-45.96,-1.1,-0.24,-31,32,-33,4,
-0.99,-0.02,0.03,-43.33,-1.4,0.49,-35,29,-31,4,
-0.99,-0.02,0.02,-36.68,-1.28,0.43,-37,32,-31,4,
-0.99,-0.02,0.01,-44.56,-0.67,0.61,-42,32,-33,4,
-0.99,-0.02,0,-41.63,-5.07,0.31,-42,34,-31,4,
-1,-0.02,-0.01,-31.74,-0.79,0.18,-44,32,-35,4,
-0.99,-0.02,0.03,6.53,10.8,-0.18,-45,32,-31,4,
-0.99,-0.02,0.03,5.92,-6.23,-0.55,-44,32,-30,4,
-0.99,-0.02,0,21.3,-3.05,0.06,-41,30,-29,4,
-1,-0.03,-0.01,46.26,0.85,0.06,-40,33,-30,4,
-0.99,-0.02,-0.01,49.68,1.89,-0.49,-38,33,-35,4,
-0.99,-0.02,-0.01,55.79,-0.06,-1.16,-35,30,-29,4,
-0.99,-0.02,0.01,57.19,4.21,-1.34,-33,29,-35,4,
-0.99,-0.02,0.03,47.61,9.58,-1.4,-27,29,-33,4,
-0.99,-0.02,0.02,41.38,1.28,-1.65,-24,31,-28,4,
-0.99,-0.01,0.05,19.41,2.81,-0.67,-24,27,-28,4,
-0.99,-0.02,0.06,3.17,5.86,-1.53,-24,28,-27,4,
-0.99,-0.02,0.05,8.85,-12.21,1.28,-22,28,-36,4,
-1,-0.02,-0.01,-8.12,-18.31,0.37,-20,26,-31,4,
-0.99,-0.01,0.02,1.1,-1.16,0.24,-22,26,-30,4,
-1,-0.01,-0.08,1.22,-16.72,0.98,-22,26,-35,4,
-0.99,-0.02,0.03,18.86,19.17,0.37,-22,25,-33,4,
-1,-0.05,-0.06,-28.08,17.46,-0.73,-23,27,-32,4,
-0.99,-0.02,0.05,4.82,-19.47,0,-21,28,-31,4,
-1,-0.03,-0.01,-7.2,-3.91,0,-19,27,-29,4,
-0.99,-0.02,0.03,2.01,-2.01,-1.4,-22,27,-33,4,
-0.99,-0.02,-0.01,13.98,-11.41,-0.98,-22,25,-33,4,
-1,-0.01,-0.01,-2.93,6.1,-2.08,-19,28,-28,4,
-0.99,-0.01,0,-7.2,1.71,-2.01,-23,29,-33,4,
-0.99,-0.01,-0.01,-6.77,0.37,1.04,-22,27,-32,4,
-0.99,-0.02,0.03,2.93,14.83,-2.14,-23,25,-31,4,
-0.99,-0.01,0.03,0.61,9.22,-0.18,-19,28,-29,4,
-0.99,-0.02,0.07,-4.58,5.19,1.77,-23,28,-29,4,
-0.99,-0.01,0.07,3.85,11.47,-0.12,-22,29,-30,4,
-0.99,-0.01,0.1,-0.67,7.14,0.73,-22,28,-26,4,
-0.98,-0.01,0.13,-0.61,5.8,0.06,-22,27,-29,4,
-0.99,-0.02,0.11,3.17,3.17,-0.24,-21,28,-24,4,
-0.99,-0.01,0.12,8.18,4.52,-1.59,-22,28,-28,4,
-0.98,-0.01,0.14,5.86,16.17,-2.62,-21,28,-26,4,
-0.98,-0.02,0.16,2.44,1.89,-0.43,-23,32,-22,4,
-0.98,-0.01,0.15,4.03,0.55,-4.88,-21,31,-20,4,
-0.98,0,0.17,-1.65,1.65,-4.76,-20,28,-27,4,
-0.98,0.01,0.18,-7.69,5.98,3.11,-18,31,-21,4,
-0.97,-0.02,0.2,16.97,7.63,5.13,-21,31,-24,4,
-0.97,0,0.19,3.91,4.39,-2.75,-21,31,-21,4,
-0.97,-0.01,0.21,-6.16,8.12,-1.59,-19,29,-22,4,
-0.97,0,0.23,-4.52,10.19,-0.12,-22,29,-21,4,
-0.96,0,0.26,-1.28,11.41,1.1,-21,28,-20,4,
-0.96,-0.01,0.27,1.28,8.91,0,-19,30,-18,4,
-0.95,0,0.29,2.93,5.55,0.61,-19,29,-17,4,
-0.95,0,0.29,-5,-2.5,2.81,-21,33,-17,4,
-0.95,0,0.29,1.46,-1.53,-0.85,-19,32,-19,4,
-0.96,0,0.26,-0.37,-9.77,0.79,-21,29,-20,4,
-0.96,-0.01,0.24,5.19,-11.96,-0.43,-22,29,-19,4,
-0.97,-0.01,0.23,-3.85,-20.14,0.61,-20,29,-20,4,
-0.98,-0.01,0.17,-6.84,-20.57,3.91,-20,28,-22,4,
-0.98,-0.02,0.13,-5.13,-22.71,1.4,-21,30,-28,4,
-0.99,-0.02,0.08,0.92,-25.45,1.95,-19,28,-27,4,
-0.99,-0.03,0.03,6.9,-17.15,-1.1,-21,24,-26,4,
-0.99,-0.03,0,8.97,-15.32,0.61,-22,26,-32,4,
-0.99,-0.02,-0.03,-0.85,-16.72,0.31,-18,25,-31,4,
-0.99,-0.02,-0.09,-1.28,-13.79,0,-20,25,-26,4,
-0.99,-0.02,-0.1,-6.29,-20.14,1.71,-20,24,-30,4,
-0.99,-0.03,-0.15,-3.05,-16.54,-0.37,-21,22,-31,4,
-0.98,-0.02,-0.18,-1.34,-12.51,-2.01,-22,21,-36,4,
-0.98,-0.03,-0.2,-2.2,-7.51,0.79,-24,19,-35,4,
-0.97,-0.03,-0.21,0,-10.07,1.28,-22,21,-38,4,
-0.96,-0.03,-0.24,3.91,-8.54,1.04,-24,22,-42,4,
-0.96,-0.03,-0.25,2.62,-8.61,0.37,-22,19,-38,4,
-0.96,-0.03,-0.28,-4.03,-13.73,1.28,-24,22,-39,4,
-0.95,-0.03,-0.3,-0.24,-10.19,1.89,-22,21,-35,4,
-0.94,-0.03,-0.33,-3.97,-9.4,-0.12,-22,18,-41,4,
-0.94,-0.04,-0.34,2.69,-4.82,-0.24,-22,18,-39,4,
-0.93,-0.04,-0.34,1.22,-0.37,0.06,-24,17,-42,4,
-0.94,-0.03,-0.34,2.69,4.64,-0.92,-25,16,-41,4,
-0.94,-0.03,-0.33,3.11,5.37,-0.79,-26,19,-44,4,
-0.95,-0.03,-0.31,-0.06,6.65,0.55,-24,18,-35,4,
-0.95,-0.03,-0.3,-1.4,9.52,-1.65,-21,19,-40,4,
-0.96,-0.03,-0.28,-0.73,12.02,-0.37,-24,18,-41,4,
-0.96,-0.03,-0.25,0.43,9.46,-0.49,-21,19,-38,4,
-0.97,-0.03,-0.23,2.81,11.78,-1.34,-22,18,-36,4,
-0.98,-0.02,-0.21,4.03,15.99,-0.37,-20,20,-39,4,
-0.98,-0.02,-0.16,-2.2,10.5,0.18,-22,22,-33,4,
-0.98,-0.02,-0.14,1.22,11.96,-0.55,-18,22,-35,4,
-0.99,-0.02,-0.12,-0.92,16.24,-0.24,-22,22,-33,4,
-0.99,-0.02,-0.07,6.04,17.64,0.24,-18,21,-32,4,
-0.99,-0.02,-0.05,2.14,12.27,-0.06,-20,25,-28,4,
-0.99,-0.02,-0.01,-0.12,13.92,-1.1,-20,25,-28,4,
-0.99,-0.02,0,-1.95,7.63,-1.28,-21,24,-26,4,
-0.99,-0.02,0.02,-0.31,5.37,-0.67,-21,25,-28,4,
-0.99,-0.02,0.02,-2.5,1.89,-1.04,-20,23,-26,4,
-0.99,-0.02,0.02,2.87,-2.44,1.16,-20,27,-29,4,
-0.99,-0.02,0.01,-1.59,0.31,0.73,-20,24,-26,4,
-0.99,-0.02,0.01,4.7,6.77,-1.89,-18,26,-27,4,
-0.99,-0.01,0.03,-5.98,-1.46,1.22,-21,26,-28,4,
-0.99,-0.02,0.02,2.38,1.53,0.37,-20,26,-31,4,
-0.99,-0.02,0.02,7.81,-0.12,-1.22,-21,28,-30,4,
-0.99,-0.02,0.02,1.89,-5.68,-0.98,-19,27,-26,4,
-0.99,-0.03,0.01,0.43,-1.28,1.77,-20,25,-30,4,
-0.99,-0.02,0,1.34,-5.31,-0.61,-22,26,-26,4,
-0.99,-0.02,0,-3.78,-8.42,1.1,-21,26,-30,4,
-0.99,-0.03,-0.04,1.95,-4.7,0.24,-22,25,-24,4,
-0.99,-0.03,-0.03,2.08,-0.49,0.61,-21,24,-30,4,
-1,-0.02,-0.04,4.52,-0.73,1.04,-20,25,-34,4,
-0.99,-0.03,-0.04,2.01,-5.37,-0.31,-18,26,-33,4,
-0.99,-0.03,-0.06,-2.81,-2.56,-0.49,-19,25,-28,4,
-0.99,-0.03,-0.07,6.35,-6.16,2.32,-21,24,-30,4,
-0.99,-0.03,-0.08,3.85,-2.93,-1.34,-20,22,-26,4,
-0.99,-0.03,-0.05,0.49,7.87,-0.43,-18,24,-32,4,
-0.99,-0.03,-0.04,1.71,1.95,-0.55,-20,24,-32,4,
-0.99,-0.03,-0.04,-3.36,2.69,-0.06,-18,25,-31,4,
-0.99,-0.03,-0.04,-4.82,7.2,-1.16,-18,24,-29,4,
-0.99,-0.01,-0.03,-0.85,-3.3,-0.55,-19,25,-26,4,
-0.99,-0.03,-0.04,9.77,-2.5,0.18,-18,25,-26,4,
-0.99,-0.02,-0.05,-3.85,3.72,-1.46,-21,27,-29,4,
-0.99,-0.02,0.01,-8.79,14.65,1.46,-19,25,-31,4,
-0.99,-0.03,-0.02,3.97,-4.46,0.12,-18,24,-26,4,
-0.99,-0.03,-0.03,6.04,-5.37,0.31,-20,25,-28,4,
-1,-0.03,-0.05,-3.23,0.61,-0.85,-19,24,-29,4,
-0.99,-0.03,-0.01,5.55,0.98,0.98,-21,25,-32,4,
-0.99,-0.03,-0.02,-1.53,-1.46,-0.43,-18,23,-26,4,
-0.99,-0.03,-0.01,-0.12,-0.31,0.31,-19,23,-31,4,
-0.99,-0.03,-0.02,-12.7,4.39,-0.12,-19,25,-29,4,
-0.99,-0.03,-0.02,9.77,-3.05,0.12,-19,23,-32,4,
-0.99,-0.03,-0.03,-6.96,2.01,0.79,-19,26,-31,4,
-0.99,-0.03,-0.04,11.05,-2.93,0.24,-19,23,-26,4,
-0.99,-0.03,-0.03,-2.2,3.3,0.79,-19,23,-28,4,
-0.99,-0.03,-0.01,-2.32,3.48,-0.67,-19,23,-29,4,
-0.99,-0.04,-0.03,9.83,-3.66,-0.55,-20,23,-27,4,
-0.99,-0.03,0,-7.57,3.54,0.92,-18,23,-28,4,
-0.99,-0.03,-0.01,-0.31,3.11,1.53,-19,25,-29,4,
-0.99,-0.03,-0.01,-2.75,-3.17,0.61,-18,22,-29,4,
-0.99,-0.04,-0.02,4.21,0.31,2.32,-19,24,-31,4,
-1,-0.06,-0.03,0.67,-1.22,6.23,-22,24,-31,4,
-0.98,-0.09,-0.01,-2.56,5.86,10.62,-20,23,-32,4,
-0.99,-0.1,-0.01,-1.59,0.31,6.71,-19,25,-31,4,
-0.98,-0.1,0.01,-1.59,5.74,4.21,-17,22,-27,4,
-0.99,-0.11,-0.01,1.04,-3.97,4.88,-18,22,-29,4,
-0.98,-0.13,-0.01,-2.08,-3.6,6.16,-19,23,-28,4,
-0.99,-0.13,0.01,4.7,3.11,5.13,-20,21,-29,4,
-1,-0.15,0,-4.46,-0.73,14.89,-19,22,-29,4,
-0.98,-0.18,0,-6.16,1.04,4.27,-19,22,-27,4,
-0.98,-0.21,-0.01,-4.39,-4.39,7.14,-22,21,-29,4,
-0.97,-0.21,0,-0.67,-0.98,0.24,-21,20,-30,4,
-0.97,-0.2,-0.01,8.67,-0.24,-3.3,-21,19,-29,4,
-0.98,-0.18,-0.01,-0.24,4.03,-13.43,-19,20,-32,4,
-0.98,-0.15,0.01,5.98,8.24,-16.54,-21,21,-32,4,
-1,-0.12,0.03,-0.43,-0.31,-10.19,-19,25,-29,4,
-0.99,-0.09,0,4.76,6.35,-20.39,-20,25,-29,4,
-0.99,-0.05,0.02,2.75,-12.57,-17.88,-19,22,-31,4,
-0.99,-0.02,-0.01,5.55,-12.02,-5.68,-18,25,-32,4,
-1,0,-0.02,-9.4,-8.36,-19.23,-21,26,-29,4,
-0.98,0.05,-0.04,-16.24,9.95,-17.52,-25,27,-32,4,
-0.99,0.09,-0.04,2.93,4.46,-26.73,-25,28,-32,4,
-0.99,0.13,0.01,14.4,8.85,-24.48,-23,31,-27,4,
-0.96,0.21,0.01,-1.65,3.72,-28.02,-24,31,-33,4,
-0.96,0.23,0.02,1.95,-1.59,-20.63,-22,32,-29,4,
-0.94,0.27,0.02,-4.21,2.5,0.43,-24,33,-22,4,
-0.95,0.25,0.03,-3.36,3.91,8.97,-24,33,-30,4,
-0.96,0.22,0.03,7.69,4.03,17.4,-24,29,-29,4,
-0.97,0.17,0.07,0.85,2.99,23.01,-23,31,-31,4,
-0.97,0.16,0.05,-12.39,-0.55,23.19,-22,32,-24,4,
-0.98,0.1,0.05,-12.94,2.56,18.13,-23,32,-30,4,
-0.99,0.07,0.03,11.96,-6.53,13.73,-25,29,-24,4,
-1,0.02,0.02,18.55,-13.85,20.87,-25,29,-32,4,
-0.99,0.01,0.01,-0.24,-6.47,7.81,-22,26,-30,4,
-1,-0.01,0.01,3.17,2.99,5.74,-22,26,-26,4,
-0.99,-0.01,0.02,-3.66,2.01,2.99,-22,25,-33,4,
-0.99,-0.03,0.03,-5.55,11.66,4.15,-22,27,-31,4,
-0.99,-0.04,0.03,7.45,0.18,5.07,-24,26,-34,4,
-0.99,-0.05,0.02,0.73,3.85,1.83,-21,27,-35,4,
-0.99,-0.03,0.09,-0.31,-1.65,-0.79,-22,28,-31,4,
-0.99,-0.03,0.06,1.77,7.57,-2.2,-22,26,-34,4,
-0.99,-0.03,0.07,11.29,-2.81,-1.16,-19,26,-26,4,
-0.99,-0.04,0.05,-4.27,-3.3,0.31,-22,29,-28,4,
-0.99,-0.03,0.05,-1.95,4.33,0.92,-21,26,-29,4,
-0.99,-0.03,0.05,0.55,-1.59,0,-19,25,-30,4,
-0.99,-0.03,0.06,0,6.77,0.49,-22,25,-32,4,
-0.99,-0.03,0.06,0,-1.4,-1.28,-21,27,-31,4,
-0.99,-0.03,0.05,3.97,1.04,-1.04,-22,27,-30,4,
-0.99,-0.03,0.06,-2.2,1.22,0.67,-22,26,-30,4,
-0.99,-0.03,0.06,-0.31,-1.83,-1.1,-21,29,-32,4,
-0.99,-0.03,0.07,11.47,7.87,0.12,-21,24,-24,4,
-1.01,-0.05,0.08,0.31,0.12,0.67,-21,25,-30,4,
-0.99,-0.04,0.11,8.85,10.62,-4.33,-21,29,-31,4,
-0.99,-0.03,0.1,-7.08,-2.32,0.37,-19,27,-33,4,
-0.98,-0.03,0.1,-8.36,-4.82,1.71,-19,27,-32,4,
-0.99,0,0.05,6.84,-9.7,-2.87,-21,27,-26,4,
-0.98,-0.02,0.08,-2.5,-6.84,-2.2,-22,28,-30,4,
-1,-0.02,0.02,10.99,17.58,1.04,-21,26,-27,4,
-0.99,-0.02,0.04,-10.74,-20.51,-2.32,-19,27,-25,4,
-1,-0.04,0.05,-0.73,8.61,2.5,-20,26,-29,4,
-0.99,-0.02,0.05,7.69,4.76,-2.5,-20,29,-30,4,
-0.98,-0.02,0.08,-9.95,5.68,0.55,-20,29,-30,4,
-0.99,-0.02,0.06,1.16,-1.77,-0.98,-21,26,-33,4,
-0.99,-0.03,0.09,-9.64,-6.04,1.28,-22,28,-30,4,
-1.01,-0.04,0.01,4.76,0.61,0.79,-22,25,-29,4,
-0.99,-0.02,0.03,-5.13,-11.47,-1.59,-21,27,-29,4,
-0.99,-0.01,0.03,1.59,0.31,-1.04,-20,27,-29,4,
-1,-0.02,-0.01,6.23,-7.26,-2.56,-22,26,-35,4,
-0.99,-0.01,0.04,-6.1,7.39,1.46,-24,26,-33,4,
-1,-0.04,0.02,7.26,11.66,2.44,-20,28,-28,4,
-0.99,-0.02,0.06,-13.61,-12.27,2.56,-21,25,-31,4,
-0.98,0.01,0.04,-4.82,-13.18,-7.2,-24,26,-30,4,
-1,0,-0.01,-3.11,-6.96,-1.59,-21,27,-28,4,
-0.99,-0.01,0.01,-15.56,-3.54,2.5,-22,26,-28,4,
-1,-0.02,0,9.89,2.56,-0.98,-22,25,-35,4,
-1,-0.03,0.01,3.05,0.73,-0.49,-21,26,-28,4,
-0.98,-0.02,0.08,-2.38,-1.59,1.53,-21,28,-30,4,
-0.99,-0.02,0.02,4.15,5.55,0.85,-23,26,-31,4,
-0.99,-0.02,0.04,-0.61,0.92,0.61,-20,27,-32,4,
-0.99,-0.03,0.04,-3.54,1.95,2.44,-19,24,-28,4,
-0.99,-0.03,0.06,-0.55,3.78,0.43,-18,25,-28,4,
-1,-0.02,0.02,-2.38,-4.46,-1.04,-21,26,-26,4,
-0.99,-0.03,0.08,-0.55,-2.26,0.24,-21,28,-28,4,
-0.99,-0.03,0.07,5.55,2.93,-0.49,-21,26,-29,4,
-0.99,-0.03,0.07,-2.75,7.75,0.49,-19,28,-29,4,
-1,-0.02,0.03,-6.71,0.31,0.24,-19,28,-29,4,
-0.99,-0.03,0.09,4.58,1.95,0.12,-21,25,-27,4,
-0.99,-0.03,0.09,1.22,3.36,0.92,-21,29,-25,4,
-0.99,-0.03,0.1,-10.93,3.11,0.37,-21,24,-23,4,
-0.99,-0.04,0.12,-1.28,6.29,0.37,-20,27,-22,4,
